Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Lester, J",BOS,P,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,*.**,23,6
" Liriano, F",CWS,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,12,3
" Loup, A",TOR,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Loux, S",SF,P,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
" Luebke, C",SD,P,5,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,46,12
" Mahoney, J",BAL,1B,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.33,19,4
" Maine, S",CLE,P,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,8,2
" Maldonado, C",WSH,C,4,9,0,0,0,0,0,1,2,4,0,0,0,0.182,0,0.182,0,0,1,0,0,0,0,5,1,5,58,12
" Marte, L",DET,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
" Martinez, C",ATL,P,52,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,7,3
" Masterson, J",CLE,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Matsuzaka, D",BOS,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2
" Mattheus, R",WSH,P,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Mattison, K",MIA,CF,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,18,5
" McClellan, K",STL,P,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" McClendon, M",MIL,P,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2
" McHugh, C",NYM,P,8,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,4
" McPherson, K",PIT,P,10,5,0,0,0,0,0,0,1,3,0,0,0,0.167,0,0.167,0,0,0,0,0,0,0,2,0,*.**,29,6
" Mejia, J",NYM,P,5,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,*.**,12,5
" Mendoza, L",KC,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Mijares, J",SF,P,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Mikolas, M",SD,P,25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,8,3
" Millwood, K",SEA,P,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5
" Moore, M",TB,P,2,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,15,5
" Mortensen, C",BOS,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Morton, C",PIT,P,8,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,0.75,54,15
" Moseley, D",SD,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Narveson, C",MIL,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,15,3
" Nishioka, T",MIN,2B,3,12,0,0,0,0,0,1,1,1,0,0,0,0.071,0,0.071,0,0,0,1,0,0,0,7,5,1.4,53,14
" Otero, D",SF,P,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Owings, M",SD,P,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,8,2
" Padilla, V",BOS,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
" Parker, J",OAK,P,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,28,7
" Parra, M",MIL,P,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Pavano, C",MIN,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,*.**,7,2
" Peavy, J",CWS,P,2,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16,5
" Penny, B",SF,P,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Perez, J",MIL,P,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Petit, Y",SF,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Pina, M",KC,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,4,2
" Porcello, R",DET,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10,3
" Price, D",TB,P,2,4,0,0,0,0,0,0,1,2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,2,0,*.**,21,5
" Quintana, J",CWS,P,2,3,0,0,0,0,0,0,1,3,0,0,0,0.25,0,0.25,0,0,1,0,0,0,0,1,0,*.**,17,5
" Quiroz, G",BOS,C,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2
" Ramirez, E",NYM,P,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Ramirez, E",SEA,P,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,3
" Ramos, C",TB,P,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,7,1
" Redmond, T",CIN,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Resop, C",PIT,P,58,3,0,0,0,0,0,0,1,2,0,0,0,0.25,0,0.25,0,0,1,0,0,0,0,2,0,*.**,16,5
" Reynolds, M",COL,P,68,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,15,4
" Richards, G",LAA,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Robinson, C",KC,1B,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,4
" Rodriguez, F",HOU,P,67,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,11,3
" Ross Jr., R",TEX,P,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,2
" Ross, T",OAK,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Russell, J",CHC,P,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
" Sabathia, C",NYY,P,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,*.**,10,5
" Salas, F",STL,P,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Sale, C",CWS,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,11,3
" Sanches, B",HOU,P,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Sanchez, J",COL,P,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,18,5
" Santana, E",LAA,P,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,17,5
" Satin, J",NYM,1B,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Savery, J",PHI,P,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,11,2
" Scahill, R",COL,P,6,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,1,0,0,0,0,2,0,*.**,13,3
" Scherzer, M",DET,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,*.**,7,4
" Schmidt, K",ARI,C,4,7,1,0,0,0,0,2,1,2,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,4,1,4,29,8
" Sheets, B",ATL,P,9,13,0,0,0,0,0,0,1,6,0,0,0,0.071,0,0.071,0,0,3,0,0,0,0,6,4,1.5,59,17
" Simon, A",CIN,P,35,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,4
" Skaggs, T",ARI,P,6,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,*.**,27,9
" Smyly, D",DET,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,1
" Solis, A",PIT,C,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,4
" Spears, N",BOS,3B,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,15,4
" Stammen, C",WSH,P,55,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,*.**,29,8
" Stauffer, T",SD,P,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,5,2
" Stinson, J",MIL,P,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Swarzak, A",MIN,P,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,11,2
" Teheran, J",ATL,P,2,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,*.**,7,2
" Turner, J",MIA,P,7,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,7,52,16
" Verlander, J",DET,P,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,2.5,23,8
" Vincent, N",SD,P,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Vogt, S",TB,C,18,25,0,0,0,0,0,0,2,2,0,0,0,0.074,0,0.074,0,0,0,0,0,0,0,6,17,0.35,101,27
" Watson, T",PIT,P,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Webb, R",MIA,P,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Weiland, K",HOU,P,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,16,6
" Wilson, C",LAA,P,2,5,0,0,0,0,0,0,1,1,0,0,0,0.167,0,0.167,0,0,0,0,0,0,0,4,0,*.**,18,6
" Wood, K",CHC,P,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Wright, J",LAD,P,63,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2
" Wright, W",HOU,P,76,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,14,3
" Accardo, J",OAK,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Aceves, A",BOS,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Acosta, M",NYM,P,44,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Adams, M",TEX,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Albaladejo, J",ARI,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Albers, M",ARI,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ambriz, H",HOU,P,18,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Arredondo, J",CIN,P,64,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Asencio, J",CHC,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Atchison, S",BOS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Aumont, P",PHI,P,18,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ayala, L",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Barnes, S",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Bastardo, A",PHI,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Beato, P",BOS,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Beck, C",PIT,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Belisario, R",LAD,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Beliveau, J",CHC,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Bell, H",ARI,P,70,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Benoit, J",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Betancourt, R",COL,P,58,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Blevins, J",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Boggs, M",STL,P,75,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Brach, B",SD,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Bray, B",CIN,P,14,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Broxton, J",CIN,P,29,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Brummett, T",TOR,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Burnett, A",MIN,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Burnett, S",WSH,P,65,0,0,0,0,0,0,0,1,0,0,0,.---,1,.---,1,0,0,0,0,0,0,0,0,0,-.--,6,1
" Burton, J",MIN,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Byrdak, T",NYM,P,51,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Cabrera, A",CHC,P,25,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Camp, S",CHC,P,77,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Capps, M",MIN,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Carpenter, D",LAA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Carrasco, D",ATL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Carson, R",NYM,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Castillo, L",CHC,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Chamberlain, J",NYY,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Chapman, A",CIN,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Chapman, J",CHC,P,14,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Choate, R",LAD,P,75,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Chulk, V",MIL,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Clippard, T",WSH,P,69,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Coello, R",TOR,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Coffey, T",LAD,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Coke, P",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Coleman, L",KC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Contreras, J",PHI,P,17,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Cook, R",OAK,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Cordero, F",HOU,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Crain, J",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Crow, A",KC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Cruz, J",PIT,P,40,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" De La Rosa, R",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" DeFratus, J",PHI,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Del Rosario, E",HOU,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Delabar, S",TOR,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Demel, S",ARI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Diekman, J",PHI,P,29,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Dillard, T",MIL,P,32,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Dolis, R",CHC,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Doolittle, S",OAK,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Dotel, O",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Downs, S",LAA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Durbin, C",ATL,P,71,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Edgin, J",NYM,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Egbert, J",NYM,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ekstrom, M",OAK,P,15,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Elbert, S",LAD,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Ely, J",LAD,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Eppley, C",NYY,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Escalona, E",COL,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,1,0,0,0,0,1,0,*.**,1,1
" Eveland, D",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Fick, C",HOU,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Figueroa, P",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Francisco, F",NYM,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Frasor, J",TOR,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Freeman, S",STL,P,21,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Frieri, E",LAA,P,17,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Fuentes, B",STL,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Furbush, C",SEA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Garcia, C",WSH,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Gearrin, C",ATL,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Gonzalez, M",WSH,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Gray, J",MIN,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Gregg, K",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Grilli, J",PIT,P,61,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Guerra, J",LAD,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Guerrier, M",LAD,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Hagadone, N",CLE,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Hanrahan, J",PIT,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Harris, W",COL,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Hawkins, L",LAA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Henderson, J",MIL,P,36,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Herrera, K",KC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Hill, R",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Holland, G",KC,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Hoover, J",CIN,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
" Horst, J",PHI,P,32,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0,0,0,0,0,0,0,0,0,0,-.--,0,0
