RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
674," Hill, R",LAD,12,5,2.12,20,20,0,0,110.1,77,29,26,4,33,129,0.195,1,0,0,8,0,0,0,8,94,98,0,0,7,3,2,439,1819,0.706,0.96,0.269,0.261,0.53,10.52,2.69,6.28,3.91,16.49
675," Baez, P",LAD,3,2,3.04,73,0,0,2,74,52,27,25,11,22,83,0.195,1,0,0,2,0,10,23,3,65,70,3,2,4,3,0,295,1178,0.6,0.93,0.259,0.356,0.615,10.09,2.68,6.32,3.77,15.92
676," Arrieta, J",CHC,18,8,3.1,31,31,0,0,197.1,138,72,68,16,76,190,0.194,1.08,1,1,6,1,0,0,17,245,140,16,0,23,3,0,795,3124,0.692,1.75,0.277,0.306,0.583,8.67,3.47,6.29,2.5,15.83
677," Kelley, S",WSH,3,2,2.64,67,0,7,9,58,41,19,17,9,11,80,0.194,0.9,0,0,0,2,26,13,1,36,56,2,0,1,0,0,224,907,0.6,0.64,0.232,0.403,0.635,12.41,1.71,6.36,7.27,15.64
678," Neshek, P",HOU,2,2,3.06,60,0,0,0,47,33,17,16,6,11,43,0.194,0.94,0,0,0,7,9,18,2,41,57,1,0,1,1,0,185,712,0.5,0.72,0.242,0.365,0.606,8.23,2.11,6.32,3.91,15.15
679," Blanton, J",LAD,7,2,2.48,75,0,0,1,80,55,23,22,7,26,80,0.194,1.01,0,0,2,4,15,28,5,58,94,3,0,9,1,0,315,1278,0.778,0.62,0.263,0.31,0.573,9,2.93,6.19,3.08,15.98
680," Hart, D",BAL,0,0,0.49,22,0,0,0,18.1,12,1,1,1,6,12,0.194,0.98,0,0,0,1,3,4,2,28,13,0,0,0,1,0,71,271,.---,2.15,0.261,0.258,0.519,5.89,2.95,5.89,2,14.78
681," Siegrist, K",STL,6,3,2.77,67,0,3,8,61.2,42,20,19,10,26,66,0.193,1.1,0,0,1,2,11,17,4,42,71,5,0,6,0,1,248,1050,0.667,0.59,0.278,0.372,0.65,9.63,3.79,6.13,2.54,17.03
682," Jones, N",CWS,5,3,2.29,71,0,3,12,70.2,48,20,18,7,15,80,0.19,0.89,0,0,3,3,11,28,5,69,59,7,0,2,2,1,274,1009,0.625,1.17,0.243,0.31,0.552,10.19,1.91,6.11,5.33,14.28
683," Cishek, S",SEA,4,6,2.81,62,0,25,32,64,44,21,20,8,21,76,0.19,1.02,0,0,4,2,40,9,2,57,56,4,0,4,2,0,258,1076,0.4,1.02,0.268,0.332,0.6,10.69,2.95,6.19,3.62,16.81
683," Oh, S",STL,6,3,1.92,76,0,19,23,79.2,55,20,17,5,18,103,0.19,0.92,0,0,2,3,35,14,5,57,78,3,0,2,1,0,313,1303,0.667,0.73,0.241,0.269,0.51,11.64,2.03,6.21,5.72,16.36
685," Diekman, J",TEX,4,2,3.4,66,0,4,5,53,36,22,20,4,26,59,0.189,1.17,0,0,3,1,14,26,5,51,46,3,0,0,0,0,221,932,0.667,1.11,0.294,0.3,0.594,10.02,4.42,6.11,2.27,17.58
686," Scheppers, T",TEX,1,1,4.15,10,0,1,1,8.2,6,4,4,0,3,5,0.188,1.04,0,0,0,1,5,2,0,10,11,2,0,0,0,0,35,126,0.5,0.91,0.257,0.313,0.57,5.19,3.12,6.23,1.67,14.54
687," Dull, R",OAK,5,5,2.42,70,0,3,6,74.1,50,23,20,10,15,73,0.186,0.87,0,0,1,4,9,15,2,53,98,6,0,2,1,0,290,1217,0.5,0.54,0.228,0.349,0.577,8.84,1.82,6.05,4.87,16.37
688," Peacock, B",HOU,0,1,3.69,10,5,0,0,31.2,21,15,13,6,14,28,0.186,1.11,0,0,0,0,3,0,3,31,33,2,0,2,1,0,127,492,0,0.94,0.276,0.425,0.7,7.96,3.98,5.97,2,15.54
689," Cotton, J",OAK,2,0,2.15,5,5,0,0,29.1,20,10,7,4,4,23,0.185,0.82,0,0,0,0,0,0,2,25,40,1,0,3,0,0,112,441,1,0.63,0.214,0.324,0.538,7.06,1.23,6.14,5.75,15.03
690," Kershaw, C",LAD,12,4,1.69,21,21,0,0,149,97,31,28,8,11,172,0.184,0.72,3,3,2,1,0,0,9,148,114,5,3,1,1,0,544,2062,0.75,1.3,0.204,0.268,0.472,10.39,0.66,5.86,15.64,13.84
691," Ottavino, A",COL,1,3,2.67,34,0,7,12,27,18,9,8,3,7,35,0.184,0.93,0,0,2,0,19,4,1,30,15,4,0,2,0,0,107,458,0.25,2,0.252,0.276,0.528,11.67,2.33,6,5,16.96
692," Ynoa, M",CWS,1,0,3,23,0,0,0,30,20,11,10,0,17,30,0.183,1.23,0,0,5,2,7,1,1,26,37,4,0,1,0,0,134,546,1,0.7,0.316,0.257,0.573,9,5.1,6,1.76,18.2
693," Gregerson, L",HOU,4,3,3.28,59,0,15,21,57.2,38,23,21,5,18,67,0.183,0.97,0,0,2,2,25,15,3,75,30,6,0,7,1,0,230,852,0.571,2.5,0.252,0.337,0.589,10.46,2.81,5.93,3.72,14.77
694," Campos, V",ARI,0,0,3.18,1,0,0,0,5.2,4,3,2,2,2,4,0.182,1.06,0,0,0,0,0,0,0,5,9,0,0,0,0,0,24,82,.---,0.56,0.25,0.455,0.705,6.35,3.18,6.35,2,14.47
694," Vargas, J",KC,0,0,2.25,3,3,0,0,12,8,3,3,1,3,11,0.182,0.92,0,0,0,0,0,0,0,9,16,0,0,1,1,1,47,209,.---,0.56,0.234,0.318,0.552,8.25,2.25,6,3.67,17.42
696," Rondon, B",DET,5,2,2.97,37,0,0,2,36.1,23,12,12,5,12,45,0.181,0.96,0,0,3,1,7,6,2,22,39,1,1,3,2,0,144,565,0.714,0.56,0.268,0.315,0.583,11.15,2.97,5.7,3.75,15.55
697," Ogando, N",MIA,0,0,2.3,14,0,0,0,15.2,10,5,4,0,8,8,0.179,1.15,0,0,0,0,5,1,1,27,12,1,0,2,1,0,65,227,.---,2.25,0.277,0.196,0.473,4.6,4.6,5.74,1,14.49
698," Allen, C",CLE,3,5,2.51,67,0,32,35,68,41,23,19,8,27,87,0.177,1,0,0,0,2,55,0,7,57,52,3,0,2,3,0,264,1133,0.375,1.1,0.261,0.323,0.584,11.51,3.57,5.43,3.22,16.66
699," Avilan, L",LAD,3,0,3.2,27,0,0,1,19.2,12,8,7,0,10,28,0.176,1.12,0,0,2,4,3,3,1,18,12,1,0,2,1,1,82,327,1,1.5,0.3,0.191,0.491,12.81,4.58,5.49,2.8,16.63
699," Chamberlain, J",CLE,0,0,2.25,20,0,0,0,20,12,6,5,1,11,18,0.176,1.15,0,0,1,3,5,0,0,24,16,1,0,1,2,0,82,354,.---,1.5,0.293,0.324,0.616,8.1,4.95,5.4,1.64,17.7
701," Barraclough, K",MIA,6,3,2.85,75,0,0,4,72.2,45,24,23,1,44,113,0.176,1.22,0,0,2,1,6,29,2,66,36,8,0,9,2,0,306,1337,0.667,1.83,0.299,0.238,0.538,14,5.45,5.57,2.57,18.4
702," Strahm, M",KC,2,2,1.23,21,0,0,0,22,13,4,3,0,11,30,0.173,1.09,0,0,1,1,1,6,3,17,16,1,0,0,1,0,88,433,0.5,1.06,0.284,0.2,0.484,12.27,4.5,5.32,2.73,19.68
703," Brice, A",MIA,0,1,7.07,15,0,0,0,14,9,12,11,2,5,14,0.173,1,0,0,2,1,2,1,0,18,11,0,0,0,0,0,59,206,0,1.64,0.271,0.327,0.598,9,3.21,5.79,2.8,14.71
704," Delabar, S",CIN,0,0,6.75,7,0,0,0,8,5,6,6,1,10,10,0.172,1.88,0,0,1,0,0,2,0,6,8,1,0,0,0,0,40,173,.---,0.75,0.4,0.379,0.779,11.25,11.25,5.63,1,21.63
705," Bethancourt, C",SD,0,0,0,2,0,0,0,1.2,1,0,0,0,3,1,0.167,2.4,0,0,1,0,1,0,0,0,4,0,0,0,0,0,10,44,.---,0,0.5,0.167,0.667,5.4,16.2,5.4,0.33,26.4
705," Drake, O",BAL,1,0,4,14,0,0,1,18,11,11,8,2,7,21,0.167,1,0,0,0,0,5,0,0,21,14,1,0,0,0,0,74,296,1,1.5,0.247,0.348,0.595,10.5,3.5,5.5,3,16.44
705," Merritt, R",CLE,1,0,1.64,4,1,0,0,11,6,2,2,0,0,6,0.167,0.55,0,0,0,0,1,0,3,15,10,0,0,0,0,0,37,127,1,1.5,0.167,0.194,0.361,4.91,0,4.91,*.**,11.55
705," Tsao, C",LAD,0,1,5.4,2,0,0,0,1.2,1,1,1,0,3,0,0.167,2.4,0,0,0,0,2,0,0,0,5,0,0,1,0,0,9,36,0,0,0.444,0.167,0.611,0,16.2,5.4,0,21.6
709," Logan, B",COL,2,5,3.69,66,0,1,4,46.1,27,23,19,4,20,57,0.166,1.01,0,0,2,5,9,27,4,50,31,4,0,1,0,0,187,748,0.286,1.61,0.265,0.313,0.578,11.07,3.88,5.24,2.85,16.14
710," Smith, C",OAK,0,0,2.92,13,0,0,0,24.2,14,9,8,2,13,29,0.165,1.09,0,0,0,0,8,0,1,22,22,0,0,1,1,0,100,439,.---,1,0.27,0.271,0.541,10.58,4.74,5.11,2.23,17.8
711," Strop, P",CHC,2,2,2.85,54,0,0,4,47.1,27,16,15,4,15,60,0.163,0.89,0,0,4,1,8,21,3,54,27,7,0,0,0,0,187,729,0.5,2,0.246,0.271,0.517,11.41,2.85,5.13,4,15.4
712," Britton, Z",BAL,2,1,0.54,69,0,47,47,67,38,7,4,1,18,74,0.162,0.84,0,0,0,3,63,0,4,110,14,10,0,1,0,0,254,1027,0.667,7.86,0.221,0.209,0.43,9.94,2.42,5.1,4.11,15.33
712," Thornburg, T",MIL,8,5,2.15,67,0,13,21,67,38,19,16,6,25,90,0.162,0.94,0,0,2,1,23,20,1,44,64,4,0,1,1,0,263,1145,0.615,0.69,0.247,0.294,0.541,12.09,3.36,5.1,3.6,17.09
714," Buchter, R",SD,3,0,2.86,67,0,1,2,63,34,20,20,4,31,78,0.16,1.03,0,0,2,3,10,20,4,20,82,3,0,2,2,3,247,1127,1,0.24,0.271,0.288,0.559,11.14,4.43,4.86,2.52,17.89
715," Miller, A",CLE,10,1,1.45,70,0,12,14,74.1,42,13,12,8,9,123,0.16,0.69,0,0,2,0,23,25,3,65,34,1,0,1,0,0,275,1118,0.909,1.91,0.193,0.294,0.487,14.89,1.09,5.09,13.67,15.04
716," Chapman, A",CHC,4,1,1.55,59,0,36,39,58,32,12,10,2,18,90,0.158,0.86,0,0,0,0,52,0,2,43,39,8,1,3,1,1,222,976,0.8,1.1,0.225,0.227,0.452,13.97,2.79,4.97,5,16.83
717," Pena, F",CHC,0,0,4,11,0,1,1,9,5,4,4,1,3,13,0.156,0.89,0,0,0,1,2,2,0,5,9,1,0,0,0,0,35,133,.---,0.56,0.229,0.25,0.479,13,3,5,4.33,14.78
718," Kimbrel, C",BOS,2,6,3.4,57,0,31,33,53,28,22,20,4,30,83,0.152,1.09,0,0,4,0,47,1,3,25,50,6,0,2,0,0,220,935,0.25,0.5,0.283,0.255,0.539,14.09,5.09,4.75,2.77,17.64
719," Buchanan, J",CHC,1,0,1.5,2,1,0,0,6,3,1,1,1,1,4,0.15,0.67,0,0,0,0,1,0,1,6,7,0,0,0,0,0,21,82,1,0.86,0.19,0.3,0.49,6,1.5,4.5,4,13.67
720," Jansen, K",LAD,3,2,1.83,71,0,47,53,68.2,35,14,14,4,11,104,0.15,0.67,0,0,2,2,63,0,1,36,63,1,0,4,1,0,251,1002,0.6,0.57,0.194,0.252,0.446,13.63,1.44,4.59,9.45,14.59
721," Dayton, G",LAD,0,1,2.05,25,0,0,2,26.1,14,7,6,4,6,39,0.149,0.76,0,0,1,0,0,6,0,13,28,0,0,0,1,1,101,468,0,0.46,0.208,0.287,0.495,13.33,2.05,4.78,6.5,17.77
722," Koch, M",ARI,1,1,2,7,2,1,1,18,9,4,4,1,4,10,0.145,0.72,0,0,2,0,4,0,0,20,24,0,0,0,0,0,69,234,0.5,0.83,0.221,0.242,0.463,5,2,4.5,2.5,13
723," Blach, T",SF,1,0,1.06,4,2,0,0,17,8,2,2,1,5,10,0.143,0.76,0,0,0,0,2,0,2,25,14,0,1,1,0,0,62,241,1,1.79,0.213,0.232,0.445,5.29,2.65,4.24,2,14.18
723," Buschmann, M",ARI,0,0,2.08,3,0,0,0,4.1,2,1,1,1,1,3,0.143,0.69,0,0,0,1,2,0,1,7,2,0,0,1,0,0,15,64,.---,3.5,0.2,0.357,0.557,6.23,2.08,4.15,3,14.77
723," Drabek, K",SF,0,0,4.5,1,0,0,0,2,1,1,1,0,4,2,0.143,2.5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,11,52,.---,3,0.455,0.143,0.597,9,18,4.5,0.5,26
723," Frias, C",LAD,0,0,0,1,0,0,0,4,2,0,0,0,1,3,0.143,0.75,0,0,0,0,1,0,0,4,5,0,0,0,0,0,15,52,.---,0.8,0.2,0.214,0.414,6.75,2.25,4.5,3,13
727," Aquino, J",BAL,0,0,0,3,0,0,0,2.1,1,0,0,0,0,3,0.125,0.43,0,0,0,0,2,0,0,0,4,0,0,0,0,0,8,32,.---,0,0.125,0.125,0.25,11.57,0,3.86,*.**,13.71
728," Edwards Jr., C",CHC,0,1,3.75,36,0,2,3,36,15,15,15,4,14,52,0.123,0.81,0,0,0,1,10,6,2,31,26,5,0,1,1,0,138,623,0,1.19,0.21,0.246,0.456,13,3.5,3.75,3.71,17.31
729," Scribner, E",SEA,0,0,0,12,0,0,0,14,5,0,0,0,2,15,0.111,0.5,0,0,1,1,0,3,1,8,18,0,0,1,0,0,49,190,.---,0.44,0.167,0.222,0.389,9.64,1.29,3.21,7.5,13.57
730," Flores, K",MIA,0,0,0,1,1,0,0,3,1,0,0,0,3,1,0.1,1.33,0,0,0,0,0,0,0,1,7,0,0,0,0,0,13,59,.---,0.14,0.308,0.1,0.408,3,9,3,0.33,19.67
730," Grace, M",WSH,0,0,0,5,0,0,0,3,1,0,0,0,0,4,0.1,0.33,0,0,0,0,1,0,0,3,2,0,0,0,0,0,10,39,.---,1.5,0.1,0.1,0.2,12,0,3,*.**,13
732," Socolovich, M",STL,1,0,2,15,0,0,0,18,5,4,4,2,5,16,0.086,0.56,0,0,0,0,6,0,0,21,17,0,0,4,0,0,64,236,1,1.24,0.156,0.224,0.38,8,2.5,2.5,3.2,13.11
733," Ravin, J",LAD,0,0,0.93,10,0,0,0,9.2,2,1,1,1,4,13,0.065,0.62,0,0,0,0,4,0,0,6,10,2,0,0,0,0,35,147,.---,0.6,0.171,0.226,0.397,12.1,3.72,1.86,3.25,15.21
734," Amarista, A",SD,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,.---,*.**,0,0,0,0,0,0,-.--,3
734," Holaday, B",BOS,0,0,0,1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,18,.---,0,0,0,0,0,0,0,-.--,13.5
734," Holt, T",CIN,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,5,.---,0.5,0,0,0,0,0,0,-.--,5
734," Martin, R",WSH,0,0,2.45,8,0,0,0,3.2,0,1,1,0,1,5,0,0.27,0,0,0,0,2,0,0,2,4,0,0,0,0,0,12,59,.---,0.5,0.083,0,0.083,12.27,2.45,0,5,16.09
734," Mullee, C",CHC,0,0,3,3,0,0,0,3,0,1,1,0,4,4,0,1.33,0,0,1,0,1,0,0,3,2,0,0,1,0,0,14,65,.---,1.5,0.357,0,0.357,12,12,0,1,21.67
734," Phegley, J",OAK,0,0,0,1,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,10,.---,0,0,0,0,13.5,0,0,*.**,15
734," Romine, A",DET,0,0,0,1,0,0,0,0.2,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,17,.---,*.**,0.5,0,0.5,0,27,0,0,25.5
734," Sardinas, L",SD,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,8,.---,2,0,0,0,0,0,0,-.--,8
734," Winkler, D",ATL,0,0,0,3,0,0,0,2.1,0,0,0,0,1,4,0,0.43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,33,.---,*.**,0.125,0,0.125,15.43,3.86,0,4,14.14
