RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
447," Straily, D",OAK,2,1,3.89,7,7,0,0,39.1,36,19,17,11,16,32,0.237,1.32,0,0,2,1,0,0,0,32,54,0,0,3,1,0,172,673,0.667,0.59,0.316,0.487,0.803,7.32,3.66,8.24,2,17.11
450," Gonzalez, M",WSH,0,0,3.03,47,0,0,2,35.2,31,14,12,2,16,39,0.237,1.32,0,0,0,0,13,7,3,28,37,2,1,4,0,0,151,618,.---,0.76,0.318,0.374,0.692,9.84,4.04,7.82,2.44,17.33
451," Barnes, S",CLE,0,0,4.26,16,0,0,0,19,17,9,9,1,7,16,0.236,1.26,0,0,3,0,3,1,3,17,22,2,0,2,0,0,82,337,.---,0.77,0.329,0.389,0.718,7.58,3.32,8.05,2.29,17.74
451," Hill, R",BOS,1,0,1.83,25,0,0,0,19.2,17,4,4,0,11,21,0.236,1.42,0,0,0,1,3,6,3,19,15,0,0,5,1,1,83,347,1,1.27,0.337,0.347,0.685,9.61,5.03,7.78,1.91,17.64
453," Turner, J",MIA,2,5,4.42,10,10,0,0,55,50,32,27,9,16,36,0.236,1.2,0,0,0,3,0,0,1,64,65,5,0,2,2,0,231,897,0.286,0.98,0.287,0.429,0.716,5.89,2.62,8.18,2.25,16.31
454," Griffin, A",OAK,7,1,3.06,15,15,0,0,82.1,74,29,28,10,19,64,0.236,1.13,0,0,1,0,0,0,2,73,105,0,0,1,3,1,336,1421,0.875,0.7,0.28,0.35,0.63,7,2.08,8.09,3.37,17.26
455," Volquez, E",SD,11,11,4.14,32,32,0,0,182.2,160,88,84,14,105,174,0.236,1.45,1,1,9,6,0,0,11,207,147,9,1,22,10,0,802,3221,0.5,1.41,0.344,0.362,0.706,8.57,5.17,7.88,1.66,17.63
456," Garza, M",CHC,5,7,3.91,18,18,0,0,103.2,90,48,45,15,32,96,0.236,1.18,0,0,4,0,0,0,12,113,89,1,0,2,3,1,424,1699,0.417,1.27,0.301,0.393,0.693,8.33,2.78,7.81,3,16.39
457," Gomes, B",TB,2,2,5.09,15,0,0,0,17.2,16,12,10,2,12,15,0.235,1.58,0,0,2,3,4,0,2,16,22,1,0,3,0,0,83,328,0.5,0.73,0.361,0.412,0.773,7.64,6.11,8.15,1.25,18.57
457," Gonzalez, M",BAL,9,4,3.25,18,15,0,0,105.1,92,38,38,13,35,77,0.235,1.21,0,0,5,2,0,0,8,90,135,3,2,2,3,0,434,1686,0.692,0.67,0.305,0.389,0.694,6.58,2.99,7.86,2.2,16.01
459," Sale, C",CWS,17,8,3.05,30,29,0,1,192,167,66,65,19,51,192,0.235,1.14,1,0,6,5,0,0,20,182,174,6,0,14,10,6,772,3019,0.68,1.05,0.291,0.37,0.66,9,2.39,7.83,3.76,15.72
460," Logan, B",NYY,7,2,3.74,80,0,1,4,55.1,48,23,23,6,28,68,0.234,1.37,0,0,2,6,8,23,1,37,56,3,0,3,1,1,239,953,0.778,0.66,0.328,0.39,0.718,11.06,4.55,7.81,2.43,17.22
461," Peavy, J",CWS,11,12,3.37,32,32,0,0,219,191,88,82,27,49,194,0.234,1.1,4,1,10,1,0,0,14,181,257,3,2,9,8,1,882,3486,0.478,0.7,0.284,0.387,0.671,7.97,2.01,7.85,3.96,15.92
462," Bumgarner, M",SF,16,11,3.37,32,32,0,0,208.1,183,87,78,23,49,191,0.234,1.11,2,1,7,6,0,0,17,232,187,3,2,27,10,4,849,3269,0.593,1.24,0.284,0.386,0.67,8.25,2.12,7.91,3.9,15.69
463," Holland, G",KC,7,4,2.96,67,0,16,20,67,58,22,22,2,34,91,0.234,1.37,0,0,0,7,36,9,6,50,56,3,1,2,2,0,289,1155,0.636,0.89,0.323,0.331,0.653,12.22,4.57,7.79,2.68,17.24
464," Hammel, J",BAL,8,6,3.43,20,20,0,0,118,104,48,45,9,42,113,0.234,1.24,1,1,2,2,0,0,8,138,94,3,0,6,4,0,493,1932,0.571,1.47,0.302,0.335,0.637,8.62,3.2,7.93,2.69,16.37
465," Diekman, J",PHI,1,1,3.95,32,0,0,1,27.1,25,17,12,1,20,35,0.234,1.65,0,0,3,3,7,4,1,29,19,1,0,5,1,1,131,535,0.5,1.53,0.369,0.327,0.696,11.52,6.59,8.23,1.75,19.57
466," Luebke, C",SD,3,1,2.61,5,5,0,0,31,28,10,9,1,8,23,0.233,1.16,0,0,0,0,0,0,1,39,32,0,0,3,2,0,130,512,0.75,1.22,0.281,0.333,0.615,6.68,2.32,8.13,2.88,16.52
466," Scahill, R",COL,0,0,1.04,6,0,0,0,8.2,7,1,1,0,3,4,0.233,1.15,0,0,0,0,3,0,2,11,8,0,0,0,1,0,33,129,.---,1.38,0.303,0.3,0.603,4.15,3.12,7.27,1.33,14.88
468," McDonald, J",PIT,12,8,4.21,30,29,0,0,171,147,85,80,21,69,151,0.233,1.26,1,0,4,6,0,0,15,160,182,3,0,12,4,0,713,2802,0.6,0.88,0.311,0.404,0.715,7.95,3.63,7.74,2.19,16.39
469," Gearrin, C",ATL,0,1,1.8,22,0,0,1,20,17,4,4,1,5,20,0.233,1.1,0,0,2,0,7,4,5,25,11,2,0,1,0,0,80,279,0,2.27,0.3,0.342,0.642,9,2.25,7.65,4,13.95
470," Familia, J",NYM,0,0,5.84,8,1,0,0,12.1,10,8,8,0,9,10,0.233,1.54,0,0,0,0,4,0,2,11,12,0,0,1,2,0,52,208,.---,0.92,0.365,0.279,0.644,7.3,6.57,7.3,1.11,16.86
471," Loup, A",TOR,0,2,2.64,33,0,0,1,30.2,26,10,9,0,2,21,0.232,0.91,0,0,0,0,3,6,0,43,25,1,1,3,3,3,117,434,0,1.72,0.243,0.304,0.547,6.16,0.59,7.63,10.5,14.15
471," Pettitte, A",NYY,5,4,2.87,12,12,0,0,75.1,65,26,24,8,21,69,0.232,1.14,0,0,0,0,0,0,7,89,59,1,0,4,5,3,303,1131,0.556,1.51,0.286,0.346,0.632,8.24,2.51,7.77,3.29,15.01
473," Marshall, S",CIN,5,5,2.51,73,0,9,13,61,55,18,17,3,16,74,0.232,1.16,0,0,3,2,22,22,1,65,43,1,1,1,2,1,256,1007,0.5,1.51,0.289,0.308,0.597,10.92,2.36,8.11,4.63,16.51
473," Ross Jr., R",TEX,6,0,2.22,58,0,0,0,65,55,21,16,3,23,47,0.232,1.2,0,0,2,3,9,9,11,93,45,1,1,1,1,0,265,1070,1,2.07,0.303,0.321,0.624,6.51,3.18,7.62,2.04,16.46
475," Minor, M",ATL,11,10,4.12,30,30,0,0,179.1,151,88,82,26,56,145,0.232,1.15,0,0,5,7,0,0,17,152,219,3,0,10,2,2,728,2863,0.524,0.69,0.294,0.407,0.702,7.28,2.81,7.58,2.59,15.96
476," Lindblom, J",PHI,3,5,3.55,74,0,1,4,71,61,31,28,13,35,70,0.232,1.35,0,0,4,2,18,22,5,54,80,2,0,4,5,1,304,1237,0.375,0.68,0.331,0.422,0.753,8.87,4.44,7.73,2,17.42
477," Wood, T",CHC,6,13,4.27,26,26,0,0,156,133,80,74,25,54,119,0.232,1.2,0,0,8,3,0,0,12,139,196,2,1,6,1,0,649,2499,0.316,0.71,0.305,0.441,0.745,6.87,3.12,7.67,2.2,16.02
478," Durbin, C",ATL,4,1,3.1,76,0,1,3,61,52,25,21,9,28,49,0.231,1.31,0,0,0,3,19,15,4,68,60,1,0,4,2,1,257,996,0.8,1.13,0.314,0.396,0.709,7.23,4.13,7.67,1.75,16.33
479," Nathan, J",TEX,3,5,2.8,66,0,37,40,64.1,55,23,20,7,13,78,0.231,1.06,0,0,2,1,62,0,6,53,56,5,0,3,1,0,257,1073,0.375,0.95,0.273,0.357,0.631,10.91,1.82,7.69,6,16.68
480," Crow, A",KC,3,1,3.48,73,0,2,8,64.2,54,27,25,4,22,65,0.231,1.18,0,0,1,2,20,19,8,66,52,4,0,2,2,0,260,965,0.75,1.27,0.297,0.303,0.601,9.05,3.06,7.52,2.95,14.92
480," Elbert, S",LAD,1,1,2.2,43,0,0,0,32.2,27,8,8,3,13,29,0.231,1.22,0,0,1,1,12,9,3,24,39,3,0,3,1,0,133,551,0.5,0.62,0.308,0.333,0.642,7.99,3.58,7.44,2.23,16.87
480," Perez, J",MIL,0,1,5.14,10,0,0,0,7,6,4,4,2,8,10,0.231,2,0,0,1,1,5,0,1,5,5,0,0,1,0,0,35,150,0,1,0.429,0.5,0.929,12.86,10.29,7.71,1.25,21.43
483," Mujica, E",STL,0,3,3.03,70,0,2,8,65.1,56,24,22,7,12,47,0.23,1.04,0,0,1,3,16,30,8,83,59,1,0,1,1,0,258,887,0,1.41,0.268,0.374,0.643,6.47,1.65,7.71,3.92,13.58
484," Dotel, O",DET,5,3,3.57,57,0,1,4,58,50,23,23,3,12,62,0.23,1.07,0,0,1,4,15,11,2,48,61,2,0,10,3,0,234,915,0.625,0.79,0.272,0.346,0.617,9.62,1.86,7.76,5.17,15.78
485," Latos, M",CIN,14,4,3.48,33,33,0,0,209.1,179,87,81,25,64,185,0.23,1.16,2,0,4,9,0,0,16,229,196,3,1,17,3,0,858,3271,0.778,1.17,0.291,0.39,0.681,7.95,2.75,7.7,2.89,15.63
486," Strasburg, S",WSH,15,6,3.16,28,28,0,0,159.1,136,62,56,15,48,197,0.23,1.15,0,0,4,1,0,0,14,141,127,5,0,14,2,1,653,2607,0.714,1.11,0.291,0.359,0.649,11.13,2.71,7.68,4.1,16.36
487," Henderson, J",MIL,1,3,3.52,36,0,3,7,30.2,26,12,12,1,13,45,0.23,1.27,0,0,1,0,6,14,0,19,27,1,0,5,0,0,131,532,0.25,0.7,0.308,0.301,0.609,13.21,3.82,7.63,3.46,17.35
488," Cishek, S",MIA,5,2,2.69,68,0,15,19,63.2,54,26,19,3,29,68,0.23,1.3,0,0,6,6,36,13,9,70,48,1,1,3,0,0,275,1102,0.714,1.46,0.327,0.336,0.663,9.61,4.1,7.63,2.34,17.31
489," Freeman, S",STL,0,2,5.4,24,0,0,0,20,17,13,12,2,10,18,0.23,1.35,0,0,1,0,7,2,2,17,23,0,0,1,0,0,86,346,0,0.74,0.329,0.324,0.654,8.1,4.5,7.65,1.8,17.3
490," Bauer, T",ARI,1,2,6.06,4,4,0,0,16.1,14,13,11,2,13,17,0.23,1.65,0,0,1,0,0,0,1,18,14,2,0,4,0,0,77,323,0.333,1.29,0.368,0.426,0.795,9.37,7.16,7.71,1.31,19.78
491," Axford, J",MIL,5,8,4.67,75,0,35,44,69.1,61,42,36,10,39,93,0.229,1.44,0,0,2,2,54,3,4,66,49,10,0,4,2,0,310,1405,0.385,1.35,0.33,0.387,0.717,12.07,5.06,7.92,2.38,20.26
492," O'Flaherty, E",ATL,3,0,1.73,64,0,0,3,57.1,47,14,11,3,19,46,0.229,1.15,0,0,2,2,7,28,11,85,31,1,0,1,2,0,230,845,1,2.74,0.3,0.302,0.602,7.22,2.98,7.38,2.42,14.74
493," Robertson, D",NYY,2,7,2.67,65,0,2,5,60.2,52,19,18,5,19,81,0.229,1.17,0,0,1,0,17,30,5,46,49,1,1,8,1,0,248,974,0.222,0.94,0.29,0.348,0.638,12.02,2.82,7.71,4.26,16.05
494," Marte, L",DET,1,0,2.82,13,0,0,0,22.1,19,7,7,4,9,19,0.229,1.25,0,0,1,0,4,0,3,13,32,1,0,0,0,0,93,344,1,0.41,0.312,0.41,0.721,7.66,3.63,7.66,2.11,15.4
495," Walden, J",LAA,3,2,3.46,45,0,1,2,39,35,15,15,3,18,48,0.229,1.36,0,0,0,1,20,8,0,33,38,7,0,5,2,0,172,730,0.6,0.87,0.308,0.366,0.674,11.08,4.15,8.08,2.67,18.72
496," Valverde, J",DET,3,4,3.78,71,0,35,40,69,59,34,29,3,27,48,0.229,1.25,0,0,4,5,67,0,3,57,99,1,0,12,1,0,294,1139,0.429,0.58,0.308,0.341,0.649,6.26,3.52,7.7,1.78,16.51
497," Owings, M",SD,0,2,2.79,6,0,0,0,9.2,8,4,3,1,5,7,0.229,1.34,0,0,1,0,3,0,2,11,9,0,0,0,1,0,41,169,0,1.22,0.341,0.371,0.713,6.52,4.66,7.45,1.4,17.48
497," Ramos, A",MIA,0,0,3.86,11,0,0,1,9.1,8,4,4,2,4,13,0.229,1.29,0,0,1,0,4,1,0,5,9,0,0,0,1,0,40,152,.---,0.56,0.325,0.429,0.754,12.54,3.86,7.71,3.25,16.29
499," Sipp, T",CLE,1,2,4.42,63,0,1,2,55,47,29,27,9,23,51,0.228,1.27,0,0,1,1,7,12,0,46,65,3,0,3,2,1,233,955,0.333,0.71,0.307,0.432,0.739,8.35,3.76,7.69,2.22,17.36
500," Ziegler, B",ARI,6,1,2.49,77,0,0,2,68.2,54,21,19,2,21,42,0.228,1.09,0,0,1,2,15,17,21,126,19,1,0,1,0,0,263,930,0.857,6.63,0.291,0.287,0.578,5.5,2.75,7.08,2,13.54
501," Benoit, J",DET,5,3,3.68,73,0,2,6,71,59,31,29,14,22,84,0.228,1.14,0,0,1,2,18,30,5,57,65,2,0,1,1,0,288,1209,0.625,0.88,0.288,0.432,0.72,10.65,2.79,7.48,3.82,17.03
502," Ohman, W",CIN,0,2,6.41,32,0,0,2,26.2,23,19,19,6,5,13,0.228,1.05,0,0,6,0,9,1,4,38,27,0,1,0,0,0,112,397,0,1.41,0.304,0.426,0.729,4.39,1.69,7.76,2.6,14.89
503," Doolittle, S",OAK,2,1,3.04,44,0,1,2,47.1,40,18,16,3,11,60,0.227,1.08,0,0,0,1,7,18,1,31,49,0,0,5,1,1,191,787,0.667,0.63,0.27,0.341,0.611,11.41,2.09,7.61,5.45,16.63
504," Tazawa, J",BOS,1,1,1.43,37,0,1,1,44,37,7,7,1,5,45,0.227,0.95,0,0,2,0,13,5,3,46,37,0,0,4,1,0,172,656,0.5,1.24,0.257,0.301,0.558,9.2,1.02,7.57,9,14.91
505," Dickey, R",NYM,20,6,2.73,34,33,0,0,233.2,192,78,71,24,54,230,0.226,1.05,5,3,9,2,1,0,25,244,198,4,1,4,3,5,927,3359,0.769,1.23,0.278,0.362,0.64,8.86,2.08,7.4,4.26,14.38
506," Wright, W",HOU,2,2,3.27,77,0,1,2,52.1,45,20,19,4,17,54,0.226,1.18,0,0,6,0,13,19,3,66,35,1,0,3,1,1,223,833,0.5,1.89,0.306,0.332,0.638,9.29,2.92,7.74,3.18,15.92
507," Hughes, J",PIT,2,2,2.85,66,0,2,4,75.2,65,30,24,7,22,50,0.226,1.15,0,0,5,4,20,12,10,127,47,5,0,17,0,0,316,1162,0.5,2.7,0.292,0.385,0.677,5.95,2.62,7.73,2.27,15.36
508," Price, D",TB,20,5,2.56,31,31,0,0,211,173,63,60,16,59,205,0.226,1.1,2,1,5,2,0,0,20,232,162,8,1,11,10,1,836,3332,0.8,1.43,0.284,0.318,0.602,8.74,2.52,7.38,3.47,15.79
509," Bowden, M",CHC,0,0,2.95,32,0,0,1,39.2,32,13,13,5,17,32,0.225,1.24,0,0,1,1,13,2,3,32,50,1,0,6,0,0,165,649,.---,0.64,0.309,0.38,0.689,7.26,3.86,7.26,1.88,16.36
510," Arredondo, J",CIN,6,2,2.95,66,0,1,2,61,50,26,20,7,34,62,0.225,1.38,0,0,1,2,17,12,3,60,56,0,2,6,3,1,263,1090,0.75,1.07,0.326,0.378,0.704,9.15,5.02,7.38,1.82,17.87
511," Breslow, C",BOS,3,0,2.7,63,0,0,1,63.1,52,22,19,5,22,61,0.225,1.17,0,0,2,2,16,9,6,62,62,2,0,2,3,1,261,1067,1,1,0.295,0.351,0.645,8.67,3.13,7.39,2.77,16.85
512," Anderson, B",OAK,4,2,2.57,6,6,0,0,35,29,11,10,1,7,25,0.225,1.03,0,0,1,1,0,0,3,55,22,1,0,1,1,1,137,527,0.667,2.5,0.27,0.295,0.565,6.43,1.8,7.46,3.57,15.06
513," Casilla, S",SF,7,6,2.84,73,0,25,31,63.1,55,24,20,8,22,55,0.224,1.22,0,0,2,4,37,12,2,91,47,1,0,5,1,0,272,1001,0.538,1.94,0.293,0.363,0.656,7.82,3.13,7.82,2.5,15.81
514," Morales, F",BOS,3,4,3.77,37,9,1,1,76.1,64,38,32,11,30,76,0.224,1.23,0,0,6,3,5,8,5,65,84,3,5,8,2,4,325,1342,0.429,0.77,0.308,0.378,0.685,8.96,3.54,7.55,2.53,17.58
515," Atchison, S",BOS,2,1,1.58,42,0,0,1,51.1,42,10,9,2,9,36,0.223,0.99,0,0,0,3,7,5,6,67,46,2,0,2,0,0,200,699,0.667,1.46,0.256,0.293,0.549,6.31,1.58,7.36,4,13.62
515," Robertson, T",MIN,2,2,5.4,40,0,0,1,25,21,16,15,4,14,26,0.223,1.4,0,0,1,3,2,5,1,27,22,1,0,3,2,1,111,441,0.5,1.23,0.327,0.372,0.7,9.36,5.04,7.56,1.86,17.64
517," Phelps, D",NYY,4,4,3.34,33,11,0,0,99.2,81,38,37,14,38,96,0.223,1.19,0,0,6,2,5,2,7,94,99,2,2,3,1,3,414,1678,0.5,0.95,0.305,0.377,0.682,8.67,3.43,7.31,2.53,16.84
518," Paulino, F",KC,3,1,1.67,7,7,0,0,37.2,31,8,7,3,15,39,0.223,1.22,0,0,0,0,0,0,1,32,39,1,0,2,2,1,156,637,0.75,0.82,0.297,0.374,0.671,9.32,3.58,7.41,2.6,16.91
519," Howell, J",TB,1,0,3.04,55,0,0,0,50.1,39,17,17,7,22,42,0.223,1.21,0,0,4,2,10,3,5,58,38,1,0,3,4,2,203,822,1,1.53,0.323,0.383,0.706,7.51,3.93,6.97,1.91,16.33
520," Putz, J",ARI,1,5,2.82,57,0,32,37,54.1,45,18,17,4,11,65,0.223,1.03,0,0,2,1,52,0,4,49,46,3,0,0,0,0,218,817,0.167,1.07,0.269,0.332,0.6,10.77,1.82,7.45,5.91,15.04
521," Cain, M",SF,16,5,2.79,32,32,0,0,219.1,177,73,68,21,51,193,0.222,1.04,2,2,9,1,0,0,14,196,250,8,0,18,9,0,876,3345,0.762,0.78,0.274,0.361,0.635,7.92,2.09,7.26,3.78,15.25
522," Boxberger, B",SD,0,0,2.6,24,0,0,0,27.2,22,12,8,3,18,33,0.222,1.45,0,0,2,1,4,1,3,18,27,0,0,5,1,0,120,567,.---,0.67,0.35,0.384,0.734,10.73,5.86,7.16,1.83,20.49
522," Bray, B",CIN,0,0,5.19,14,0,0,2,8.2,6,5,5,2,14,7,0.222,2.31,0,0,0,0,2,1,1,5,11,0,0,2,1,0,43,179,.---,0.45,0.465,0.519,0.984,7.27,14.54,6.23,0.5,20.65
522," McClellan, K",STL,0,1,5.3,16,0,0,0,18.2,16,11,11,2,9,11,0.222,1.34,0,0,2,0,6,1,1,23,22,1,0,1,0,0,83,280,0,1.05,0.325,0.375,0.7,5.3,4.34,7.71,1.22,15
525," Perkins, G",MIN,3,1,2.56,70,0,16,20,70.1,57,25,20,8,16,78,0.222,1.04,0,0,3,3,43,11,5,62,65,3,0,2,3,2,281,1059,0.75,0.95,0.273,0.358,0.631,9.98,2.05,7.29,4.88,15.06
526," Perez, C",CLE,0,4,3.59,61,0,39,43,57.2,49,25,23,6,16,59,0.222,1.13,0,0,2,1,53,0,3,52,64,0,0,3,0,0,242,972,0,0.81,0.277,0.376,0.652,9.21,2.5,7.65,3.69,16.86
527," LeCure, S",CIN,3,3,3.14,48,0,0,1,57.1,46,22,20,3,23,61,0.221,1.2,0,0,1,2,12,7,6,54,52,2,0,2,3,0,237,950,0.5,1.04,0.3,0.327,0.627,9.58,3.61,7.22,2.65,16.57
528," Scribner, E",OAK,2,0,2.55,30,0,1,1,35.1,30,11,10,2,12,30,0.221,1.19,0,0,0,0,13,1,0,33,43,1,0,2,0,0,148,598,1,0.77,0.284,0.353,0.637,7.64,3.06,7.64,2.5,16.92
528," Tolleson, S",LAD,3,1,4.3,40,0,0,0,37.2,30,19,18,4,20,39,0.221,1.33,0,0,1,1,12,2,6,37,33,0,0,1,0,1,160,658,0.75,1.12,0.323,0.375,0.698,9.32,4.78,7.17,1.95,17.47
530," Darvish, Y",TEX,16,9,3.9,29,29,0,0,191.1,156,89,83,14,89,221,0.22,1.28,0,0,10,1,0,0,12,186,154,8,0,23,4,0,816,3166,0.64,1.21,0.313,0.346,0.659,10.4,4.19,7.34,2.48,16.55
531," Johnson, J",BAL,2,1,2.49,71,0,51,54,68.2,55,21,19,3,15,41,0.22,1.02,0,0,3,1,63,0,8,104,51,1,0,3,2,0,269,1022,0.667,2.04,0.272,0.284,0.556,5.37,1.97,7.21,2.73,14.88
532," Coleman, L",KC,0,0,3.71,42,0,0,0,51,41,23,21,10,26,65,0.219,1.31,0,0,1,3,18,2,1,21,63,1,0,0,2,0,217,950,.---,0.33,0.318,0.444,0.762,11.47,4.59,7.24,2.5,18.63
533," Soriano, R",NYY,2,1,2.26,69,0,42,46,67.2,55,17,17,6,24,69,0.217,1.17,0,0,1,4,54,4,6,53,77,3,0,3,1,0,279,1107,0.667,0.69,0.287,0.352,0.639,9.18,3.19,7.32,2.88,16.36
533," Teheran, J",ATL,0,0,5.68,2,1,0,0,6.1,5,4,4,0,1,5,0.217,0.95,0,0,0,0,0,1,0,4,9,0,0,0,0,1,24,99,.---,0.44,0.25,0.217,0.467,7.11,1.42,7.11,5,15.63
535," Verlander, J",DET,17,8,2.64,33,33,0,0,238.1,192,81,70,19,60,239,0.217,1.06,6,1,5,2,0,0,16,230,230,2,1,16,4,1,956,3768,0.68,1,0.27,0.331,0.601,9.03,2.27,7.25,3.98,15.81
536," Miller, J",OAK,2,1,2.59,33,0,0,0,48.2,39,15,14,6,27,44,0.217,1.36,0,0,3,2,18,0,2,40,58,1,0,10,0,0,211,853,0.667,0.69,0.327,0.361,0.688,8.14,4.99,7.21,1.63,17.53
536," Strop, P",BAL,5,2,2.44,70,0,3,10,66.1,52,18,18,2,37,58,0.217,1.34,0,0,4,2,17,24,9,94,38,5,0,1,1,0,283,1104,0.714,2.47,0.33,0.283,0.613,7.87,5.02,7.06,1.57,16.64
538," Ramirez, E",SEA,1,3,3.36,16,8,0,0,59,47,26,22,6,12,48,0.217,1,0,0,3,1,2,0,4,58,70,0,0,4,0,0,238,885,0.25,0.83,0.262,0.355,0.616,7.32,1.83,7.17,4,15
539," Figueroa, P",OAK,0,0,3.32,19,0,0,0,21.2,16,9,8,2,15,14,0.216,1.43,0,0,0,1,6,0,6,19,25,2,0,2,0,0,89,342,.---,0.76,0.348,0.311,0.659,5.82,6.23,6.65,0.93,15.78
539," Papelbon, J",PHI,5,6,2.44,70,0,38,42,70,56,22,19,8,18,92,0.216,1.06,0,0,4,1,64,0,3,52,62,0,0,8,3,0,284,1148,0.455,0.84,0.278,0.344,0.621,11.83,2.31,7.2,5.11,16.4
541," Collins, T",KC,5,4,3.36,72,0,0,4,69.2,55,29,26,8,34,93,0.216,1.28,0,0,2,8,9,11,4,54,57,3,0,9,0,0,295,1229,0.556,0.95,0.312,0.38,0.692,12.01,4.39,7.11,2.74,17.64
541," Farnsworth, K",TB,1,6,4,34,0,0,0,27,22,13,12,1,14,25,0.216,1.33,0,0,1,2,8,7,0,35,23,2,0,3,0,0,120,439,0.143,1.52,0.314,0.275,0.588,8.33,4.67,7.33,1.79,16.26
543," Patton, T",BAL,1,0,2.43,54,0,0,1,55.2,45,15,15,5,12,49,0.215,1.02,0,0,2,2,12,9,4,68,48,1,0,1,0,0,224,832,1,1.42,0.263,0.335,0.598,7.92,1.94,7.28,4.08,14.95
544," Gregerson, L",SD,2,0,2.39,77,0,9,13,71.2,57,19,19,7,21,72,0.215,1.09,0,0,3,3,15,24,4,78,64,3,0,5,1,0,294,1101,1,1.22,0.28,0.332,0.612,9.04,2.64,7.16,3.43,15.36
545," Albers, M",ARI,3,1,2.39,63,0,0,6,60.1,46,21,16,9,22,44,0.215,1.13,0,0,2,3,12,9,9,82,45,1,0,6,2,0,241,895,0.75,1.82,0.292,0.35,0.642,6.56,3.28,6.86,2,14.83
545," Archer, C",TB,1,3,4.6,6,4,0,0,29.1,23,17,15,3,13,36,0.215,1.23,0,0,1,0,1,0,3,22,27,2,0,1,2,1,122,490,0.25,0.81,0.306,0.318,0.624,11.05,3.99,7.06,2.77,16.7
547," Rapada, C",NYY,3,0,2.82,70,0,0,0,38.1,29,14,12,2,17,38,0.215,1.2,0,0,1,1,7,6,5,36,34,1,2,1,0,2,155,612,1,1.06,0.305,0.296,0.601,8.92,3.99,6.81,2.24,15.97
548," Stammen, C",WSH,6,1,2.34,59,0,1,2,88.1,70,27,23,7,36,87,0.215,1.2,0,0,2,4,15,10,7,95,80,3,0,12,1,0,370,1386,0.857,1.19,0.296,0.34,0.636,8.86,3.67,7.13,2.42,15.69
549," Morrow, B",TOR,10,7,2.96,21,21,0,0,124.2,98,45,41,12,41,108,0.214,1.11,3,3,2,0,0,0,8,116,139,3,0,4,1,0,504,1970,0.588,0.83,0.28,0.354,0.635,7.8,2.96,7.07,2.63,15.8
550," Weaver, J",LAA,20,5,2.81,30,30,0,0,188.2,147,63,59,20,45,142,0.214,1.02,3,2,4,0,0,0,13,171,230,2,0,9,8,2,739,2859,0.8,0.74,0.265,0.34,0.605,6.77,2.15,7.01,3.16,15.15
551," Oliver, D",TOR,3,4,2.06,62,0,2,4,56.2,43,13,13,3,15,52,0.214,1.02,0,0,4,0,11,16,6,52,55,3,0,8,4,2,221,875,0.429,0.95,0.282,0.294,0.575,8.26,2.38,6.83,3.47,15.44
552," Smith, J",CLE,7,4,2.96,72,0,0,3,67,53,27,22,4,25,53,0.213,1.16,0,0,2,4,12,21,6,96,49,1,1,2,2,0,278,1086,0.636,1.96,0.289,0.305,0.594,7.12,3.36,7.12,2.12,16.21
553," Niemann, J",TB,2,3,3.08,8,8,0,0,38,30,17,13,2,12,34,0.213,1.11,0,0,2,0,0,0,4,45,33,2,0,8,1,0,156,646,0.4,1.36,0.282,0.312,0.594,8.05,2.84,7.11,2.83,17
554," Stinson, J",MIL,0,0,0.96,6,1,0,0,9.1,7,1,1,1,5,3,0.212,1.29,0,0,0,0,2,0,2,11,12,0,0,1,0,0,38,152,.---,0.92,0.316,0.364,0.679,2.89,4.82,6.75,0.6,16.29
555," Mortensen, C",BOS,1,1,3.21,26,0,0,0,42,32,15,15,7,19,41,0.212,1.21,0,0,1,2,8,1,2,43,37,3,0,4,2,0,173,700,0.5,1.16,0.301,0.391,0.691,8.79,4.07,6.86,2.16,16.67
556," Duke, Z",WSH,1,0,1.32,8,0,0,0,13.2,11,2,2,0,4,10,0.212,1.1,0,0,0,0,3,0,0,14,17,0,0,3,0,0,56,217,1,0.82,0.268,0.288,0.556,6.59,2.63,7.24,2.5,15.88
557," Boggs, M",STL,4,1,2.21,78,0,0,3,73.1,56,20,18,5,21,58,0.211,1.05,0,0,4,3,12,34,9,94,63,0,0,6,0,0,296,1077,0.8,1.49,0.279,0.291,0.57,7.12,2.58,6.87,2.76,14.69
558," Avilan, L",ATL,1,0,2,31,0,0,0,36,27,9,8,1,10,33,0.211,1.03,0,0,1,1,2,5,3,37,34,3,1,2,0,0,142,548,1,1.09,0.273,0.273,0.547,8.25,2.5,6.75,3.3,15.22
558," Santiago, H",CWS,4,1,3.33,42,4,4,6,70.1,54,26,26,10,40,79,0.211,1.34,0,0,7,1,19,4,4,53,73,5,2,10,1,0,306,1362,0.8,0.73,0.332,0.348,0.68,10.11,5.12,6.91,1.98,19.36
