RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
936," League, B",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ledezma, W",WSH,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Leroux, C",FLA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lidge, B",PHI,P,63,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lindstrom, M",FLA,P,53,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Linebrink, S",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Logan, B",ATL,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lopez, A",NYM,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lopez, J",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lowe, M",SEA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Lyon, B",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," MacDougal, M",WSH,P,47,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Madson, R",PHI,P,74,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Mahay, R",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Manuel, R",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Marmol, C",CHC,P,75,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Martinez, C",FLA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Masterson, J",CLE,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Mathis, D",TEX,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Mazzaro, V",OAK,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Meek, E",PIT,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Melancon, M",NYY,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Meredith, C",BAL,P,33,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Mickolio, K",BAL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Mijares, J",MIN,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Miller, T",STL,P,68,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Moreno, E",SD,P,17,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Nathan, J",MIN,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Nelson, J",TB,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Nunez, V",ATL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," O'Day, D",TEX,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Oliver, D",LAA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Oviedo, J",FLA,P,72,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Papelbon, J",BOS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Paronto, C",HOU,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Patton, D",CHC,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Penn, H",FLA,P,16,0,0,0,0,0,0,0,1,0,0,0,.---,1,.---,1
936," Peralta, J",COL,P,25,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Percival, T",TB,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Perez, C",CLE,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Perry, R",DET,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Poreda, A",SD,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Pridie, J",MIN,CF,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Putz, J",NYM,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ramirez, H",KC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ramirez, R",CIN,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Rauch, J",MIN,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ray, C",BAL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Register, S",PHI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Reyes, D",STL,P,72,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Riske, D",MIL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Robertson, D",NYY,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Robertson, N",DET,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Rodney, F",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Rodriguez, F",NYM,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Roenicke, J",TOR,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Romero, J",PHI,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Runzler, D",SF,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ryan, B",CHC,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Saito, T",BOS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Sanchez, D",SD,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Schlereth, D",ARI,P,21,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Schlichting, T",LAD,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Schoeneweis, S",ARI,P,42,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Seay, B",DET,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Segovia, Z",WSH,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Shell, S",WSH,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Sherrill, G",LAD,P,37,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Shields, S",LAA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Shouse, B",TB,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Sipp, T",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Slaten, D",WSH,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Smith, J",CLE,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Soria, J",KC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Soriano, R",ATL,P,75,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Sosa, J",WSH,P,18,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Speier, J",LAA,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Speier, R",COL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Springer, R",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Stetter, M",MIL,P,67,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Stevens, J",CHC,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Stokes, B",NYM,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Stoner, T",NYM,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Street, H",COL,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Swindle, R",CLE,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Switzer, J",NYM,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Thatcher, J",SD,P,49,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Thornton, M",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Todd, J",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Valdez, M",SF,P,46,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Valverde, J",HOU,P,48,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Vargas, C",MIL,P,36,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Vasquez, E",ARI,P,50,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Veal, D",PIT,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Villone, R",WSH,P,58,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Viola, P",CIN,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Vizcaino, L",CLE,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Waddell, J",CHC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wagner, B",BOS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Walker, J",BAL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Walker, T",PHI,P,29,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Weathers, D",MIL,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Webb, R",SD,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wheeler, D",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," White, S",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wilson, C",TEX,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wolfe, B",TOR,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wood, K",CLE,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wright, J",KC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Wuertz, M",OAK,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Yates, T",PIT,P,15,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Zavada, C",ARI,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ziegler, B",OAK,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Zumaya, J",DET,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
